XXXX,0
VAN_EX1_339,100
VAN_EX1_004,5
VAN_EX1_506,5
VAN_EX1_076,3
VAN_EX1_029,2
VAN_CS2_121,2
VAN_CS2_155,2
VAN_CS2_146,1
VAN_EX1_509,1
VAN_EX1_082,1
VAN_EX1_007,1
VAN_EX1_584,1
VAN_CS2_150,1
VAN_EX1_249,1
VAN_EX1_332,0
VAN_EX1_621,0
VAN_CS1_042,0
VAN_CS1_129,0
VAN_CS1_130,0
VAN_CS2_003,0
VAN_CS2_004,0
VAN_CS2_168,0
VAN_CS2_169,0
VAN_CS2_171,0
VAN_CS2_188,0
VAN_CS2_189,0
VAN_CS2_235,0
VAN_EX1_001,0
VAN_EX1_008,0
VAN_EX1_010,0
VAN_EX1_011,0
VAN_NEW1_017,0
VAN_CS2_120,0
VAN_CS2_142,0
VAN_CS2_172,0
VAN_CS2_173,0
VAN_CS2_203,0
VAN_CS2_234,0
VAN_CS2_236,0
VAN_DS1_233,0
VAN_EX1_012,0
VAN_EX1_045,0
VAN_EX1_049,0
VAN_EX1_055,0
VAN_EX1_058,0
VAN_EX1_059,0
VAN_EX1_066,0
VAN_EX1_100,0
VAN_EX1_162,0
VAN_EX1_393,0
VAN_EX1_557,0
VAN_EX1_616,0
VAN_NEW1_018,0
VAN_NEW1_020,0
VAN_NEW1_021,0
VAN_NEW1_023,0
VAN_NEW1_029,0
VAN_NEW1_037,0
VAN_CS2_122,0
VAN_CS2_124,0
VAN_CS2_125,0
VAN_CS2_127,0
VAN_CS2_141,0
VAN_CS2_181,0
VAN_CS2_196,0
VAN_EX1_005,0
VAN_EX1_006,0
VAN_EX1_014,0
VAN_EX1_019,0
VAN_EX1_021,0
VAN_EX1_044,0
VAN_EX1_050,0
VAN_EX1_083,0
VAN_EX1_085,0
VAN_EX1_089,0
VAN_EX1_103,0
VAN_EX1_170,0
VAN_EX1_390,0
VAN_EX1_412,0
VAN_EX1_507,0
VAN_EX1_556,0
VAN_EX1_582,0
VAN_EX1_590,0
VAN_EX1_597,0
VAN_EX1_622,0
VAN_EX1_625,0
VAN_NEW1_027,0
VAN_tt_004,0
VAN_CS2_119,0
VAN_CS2_131,0
VAN_CS2_179,0
VAN_CS2_182,0
VAN_CS2_197,0
VAN_EX1_023,0
VAN_EX1_025,0
VAN_EX1_043,0
VAN_EX1_048,0
VAN_EX1_062,0
VAN_EX1_116,0
VAN_EX1_334,0
VAN_EX1_335,0
VAN_EX1_345,0
VAN_EX1_591,0
VAN_EX1_595,0
VAN_EX1_626,0
VAN_NEW1_022,0
VAN_NEW1_026,0
VAN_CS1_069,0
VAN_CS1_112,0
VAN_CS2_151,0
VAN_CS2_187,0
VAN_CS2_227,0
VAN_DS1_055,0
VAN_EX1_028,0
VAN_EX1_095,0
VAN_EX1_097,0
VAN_EX1_284,0
VAN_EX1_399,0
VAN_EX1_558,0
VAN_EX1_564,0
VAN_EX1_593,0
VAN_NEW1_024,0
VAN_NEW1_041,0
VAN_CS2_162,0
VAN_CS2_200,0
VAN_CS2_213,0
VAN_EX1_002,0
VAN_EX1_016,0
VAN_EX1_033,0
VAN_EX1_067,0
VAN_EX1_091,0
VAN_EX1_110,0
VAN_EX1_112,0
VAN_EX1_283,0
VAN_EX1_577,0
VAN_EX1_614,0
VAN_EX1_623,0
VAN_EX1_624,0
VAN_NEW1_040,0
VAN_CS2_161,0
VAN_CS2_186,0
VAN_EX1_350,0
VAN_EX1_298,0
VAN_NEW1_038,0
VAN_EX1_560,0
VAN_EX1_562,0
VAN_EX1_563,0
VAN_EX1_572,0
VAN_CS1_113,0
VAN_EX1_586,0
VAN_NEW1_030,0
VAN_EX1_105,0
VAN_EX1_620,0
VAN_EX1_009,-1
VAN_CS2_201,-1
VAN_NEW1_025,-2
VAN_EX1_093,-2
VAN_EX1_561,-7
VAN_PRO_001,-16
VAN_CS2_147,-27
VAN_EX1_032,-37
VAN_CS2_222,-39
VAN_NEW1_016,-48
VAN_CS2_221,-83
VAN_EX1_015,-88
VAN_CS2_226,-92
VAN_EX1_020,-107
VAN_EX1_102,-122
VAN_EX1_057,-122
VAN_NEW1_019,-125
VAN_EX1_583,-125
VAN_EX1_096,-140
VAN_CS2_117,-159
VAN_CS2_118,-163
VAN_EX1_508,-166
VAN_EX1_017,-166
VAN_EX1_396,-166
VAN_EX1_341,-167
VAN_CS2_231,-173
VAN_EX1_080,-177
VAN_EX1_046,-179
VAN_EX1_405,-183
,
GAME_005,-328
VAN_CS2_024,11
VAN_CS2_025,2
PRO_001b,0
VAN_PRO_001c,-7
PRO_001a,-4
VAN_CS2_028,0
